id,criteria,baseGameWins,freeGameWins,payoutMultiplier
2434,0,0.0,0.0,0.0
2435,0,0.0,0.0,0.0
2436,basegame,0.93,0.0,0.93
2437,0,0.0,0.0,0.0
2438,0,0.0,0.0,0.0
2439,0,0.0,0.0,0.0
2440,0,0.0,0.0,0.0
2441,0,0.0,0.0,0.0
2442,0,0.0,0.0,0.0
2443,0,0.0,0.0,0.0
2444,0,0.0,0.0,0.0
2445,basegame,5.26,0.0,5.26
2446,freegame,0.0,23.75,23.75
2447,basegame,51.47,0.0,51.47
2448,basegame,8.93,0.0,8.93
2449,0,0.0,0.0,0.0
2450,freegame,0.0,0.84,0.84
2451,0,0.0,0.0,0.0
2452,basegame,0.33,0.0,0.33
2453,0,0.0,0.0,0.0
2454,0,0.0,0.0,0.0
2455,0,0.0,0.0,0.0
2456,0,0.0,0.0,0.0
2457,0,0.0,0.0,0.0
2458,0,0.0,0.0,0.0
2459,basegame,2.77,0.0,2.77
2460,0,0.0,0.0,0.0
2461,0,0.0,0.0,0.0
2462,0,0.0,0.0,0.0
2463,0,0.0,0.0,0.0
2464,0,0.0,0.0,0.0
2465,0,0.0,0.0,0.0
2466,basegame,1.86,0.0,1.86
2467,basegame,0.17,0.0,0.17
2468,0,0.0,0.0,0.0
2469,0,0.0,0.0,0.0
2470,0,0.0,0.0,0.0
2471,basegame,0.17,0.0,0.17
2472,0,0.0,0.0,0.0
2473,0,0.0,0.0,0.0
2474,basegame,1.12,0.0,1.12
2475,basegame,3.58,0.0,3.58
2476,0,0.0,0.0,0.0
2477,0,0.0,0.0,0.0
2478,0,0.0,0.0,0.0
2479,0,0.0,0.0,0.0
2480,0,0.0,0.0,0.0
2481,0,0.0,0.0,0.0
2482,basegame,0.79,0.0,0.79
2483,basegame,1.12,0.0,1.12
2484,basegame,0.71,0.0,0.71
2485,0,0.0,0.0,0.0
2486,0,0.0,0.0,0.0
2487,basegame,0.5,0.0,0.5
2488,0,0.0,0.0,0.0
2489,0,0.0,0.0,0.0
2490,0,0.0,0.0,0.0
2491,0,0.0,0.0,0.0
2492,basegame,3.69,0.0,3.69
2493,0,0.0,0.0,0.0
2494,0,0.0,0.0,0.0
2495,basegame,0.09,0.0,0.09
2496,0,0.0,0.0,0.0
2497,basegame,1.95,0.0,1.95
2498,basegame,0.42,0.0,0.42
2499,0,0.0,0.0,0.0
2500,0,0.0,0.0,0.0
2501,0,0.0,0.0,0.0
2502,0,0.0,0.0,0.0
2503,basegame,0.47,0.0,0.47
2504,0,0.0,0.0,0.0
2505,0,0.0,0.0,0.0
2506,0,0.0,0.0,0.0
2507,0,0.0,0.0,0.0
2508,basegame,2.79,0.0,2.79
2509,0,0.0,0.0,0.0
2510,0,0.0,0.0,0.0
2511,0,0.0,0.0,0.0
2512,0,0.0,0.0,0.0
2513,0,0.0,0.0,0.0
2514,0,0.0,0.0,0.0
2515,0,0.0,0.0,0.0
2516,basegame,0.71,0.0,0.71
2517,basegame,0.19,0.0,0.19
2518,0,0.0,0.0,0.0
2519,0,0.0,0.0,0.0
2520,freegame,0.0,15.61,15.61
2521,basegame,2.42,0.0,2.42
2522,0,0.0,0.0,0.0
2523,0,0.0,0.0,0.0
2524,0,0.0,0.0,0.0
2525,freegame,0.0,19.18,19.18
2526,basegame,0.2,0.0,0.2
2527,0,0.0,0.0,0.0
2528,basegame,0.35,0.0,0.35
2529,freegame,0.0,3.24,3.24
2530,0,0.0,0.0,0.0
2531,0,0.0,0.0,0.0
2532,basegame,7.44,0.0,7.44
2533,0,0.0,0.0,0.0
2534,0,0.0,0.0,0.0
2535,0,0.0,0.0,0.0
2536,0,0.0,0.0,0.0
2537,basegame,0.54,0.0,0.54
2538,0,0.0,0.0,0.0
2539,0,0.0,0.0,0.0
2540,0,0.0,0.0,0.0
2541,0,0.0,0.0,0.0
2542,0,0.0,0.0,0.0
2543,0,0.0,0.0,0.0
2544,0,0.0,0.0,0.0
2545,0,0.0,0.0,0.0
2546,basegame,0.47,0.0,0.47
2547,0,0.0,0.0,0.0
2548,basegame,0.23,0.0,0.23
2549,0,0.0,0.0,0.0
2550,0,0.0,0.0,0.0
2551,0,0.0,0.0,0.0
2552,0,0.0,0.0,0.0
2553,0,0.0,0.0,0.0
2554,0,0.0,0.0,0.0
2555,0,0.0,0.0,0.0
2556,0,0.0,0.0,0.0
2557,basegame,0.17,0.0,0.17
2558,basegame,0.28,0.0,0.28
2559,freegame,0.6,18.32,18.92
2560,0,0.0,0.0,0.0
2561,0,0.0,0.0,0.0
2562,0,0.0,0.0,0.0
2563,0,0.0,0.0,0.0
2564,0,0.0,0.0,0.0
2565,freegame,0.0,9.95,9.95
2566,0,0.0,0.0,0.0
2567,freegame,0.0,0.0,0.0
2568,0,0.0,0.0,0.0
2569,0,0.0,0.0,0.0
2570,basegame,4.86,0.0,4.86
2571,0,0.0,0.0,0.0
2572,0,0.0,0.0,0.0
2573,basegame,5.95,0.0,5.95
2574,0,0.0,0.0,0.0
2575,basegame,1.81,0.0,1.81
2576,0,0.0,0.0,0.0
2577,0,0.0,0.0,0.0
2578,0,0.0,0.0,0.0
2579,freegame,0.0,16.92,16.92
2580,basegame,0.09,0.0,0.09
2581,0,0.0,0.0,0.0
2582,0,0.0,0.0,0.0
2583,0,0.0,0.0,0.0
2584,basegame,0.09,0.0,0.09
2585,0,0.0,0.0,0.0
2586,0,0.0,0.0,0.0
2587,0,0.0,0.0,0.0
2588,basegame,1.1,0.0,1.1
2589,0,0.0,0.0,0.0
2590,basegame,6.7,0.0,6.7
2591,0,0.0,0.0,0.0
2592,0,0.0,0.0,0.0
2593,0,0.0,0.0,0.0
2594,basegame,0.14,0.0,0.14
2595,0,0.0,0.0,0.0
2596,0,0.0,0.0,0.0
2597,freegame,0.0,5.87,5.87
2598,0,0.0,0.0,0.0
2599,0,0.0,0.0,0.0
2600,0,0.0,0.0,0.0
2601,basegame,2.23,0.0,2.23
2602,basegame,0.23,0.0,0.23
2603,0,0.0,0.0,0.0
2604,0,0.0,0.0,0.0
2605,0,0.0,0.0,0.0
2606,0,0.0,0.0,0.0
2607,0,0.0,0.0,0.0
2608,0,0.0,0.0,0.0
2609,0,0.0,0.0,0.0
2610,0,0.0,0.0,0.0
2611,0,0.0,0.0,0.0
2612,0,0.0,0.0,0.0
2613,0,0.0,0.0,0.0
2614,0,0.0,0.0,0.0
2615,basegame,0.84,0.0,0.84
2616,basegame,0.42,0.0,0.42
2617,basegame,0.28,0.0,0.28
2618,basegame,0.33,0.0,0.33
2619,0,0.0,0.0,0.0
2620,0,0.0,0.0,0.0
2621,0,0.0,0.0,0.0
2622,0,0.0,0.0,0.0
2623,basegame,2.12,0.0,2.12
2624,0,0.0,0.0,0.0
2625,0,0.0,0.0,0.0
2626,basegame,4.5,0.0,4.5
2627,basegame,0.23,0.0,0.23
2628,0,0.0,0.0,0.0
2629,0,0.0,0.0,0.0
2630,basegame,0.09,0.0,0.09
2631,basegame,2.19,0.0,2.19
2632,0,0.0,0.0,0.0
2633,0,0.0,0.0,0.0
2634,0,0.0,0.0,0.0
2635,0,0.0,0.0,0.0
2636,freegame,0.0,0.0,0.0
2637,0,0.0,0.0,0.0
2638,basegame,0.22,0.0,0.22
2639,0,0.0,0.0,0.0
2640,basegame,0.14,0.0,0.14
2641,0,0.0,0.0,0.0
2642,0,0.0,0.0,0.0
2643,basegame,2.14,0.0,2.14
2644,0,0.0,0.0,0.0
2645,basegame,0.7,0.0,0.7
2646,0,0.0,0.0,0.0
2647,0,0.0,0.0,0.0
2648,basegame,0.93,0.0,0.93
2649,0,0.0,0.0,0.0
2650,basegame,4.46,0.0,4.46
2651,basegame,0.42,0.0,0.42
2652,basegame,0.09,0.0,0.09
2653,basegame,1.49,0.0,1.49
2654,0,0.0,0.0,0.0
2655,0,0.0,0.0,0.0
2656,0,0.0,0.0,0.0
2657,basegame,0.11,0.0,0.11
2658,0,0.0,0.0,0.0
2659,0,0.0,0.0,0.0
2660,0,0.0,0.0,0.0
2661,freegame,0.0,0.21,0.21
2662,basegame,0.17,0.0,0.17
2663,0,0.0,0.0,0.0
2664,0,0.0,0.0,0.0
2665,0,0.0,0.0,0.0
2666,0,0.0,0.0,0.0
2667,0,0.0,0.0,0.0
2668,basegame,0.09,0.0,0.09
2669,0,0.0,0.0,0.0
2670,basegame,5.68,0.0,5.68
2671,0,0.0,0.0,0.0
2672,0,0.0,0.0,0.0
2673,0,0.0,0.0,0.0
2674,0,0.0,0.0,0.0
2675,0,0.0,0.0,0.0
2676,0,0.0,0.0,0.0
2677,0,0.0,0.0,0.0
2678,0,0.0,0.0,0.0
2679,basegame,0.75,0.0,0.75
2680,0,0.0,0.0,0.0
2681,basegame,0.17,0.0,0.17
2682,basegame,6.52,0.0,6.52
2683,0,0.0,0.0,0.0
2684,0,0.0,0.0,0.0
2685,0,0.0,0.0,0.0
2686,0,0.0,0.0,0.0
2687,0,0.0,0.0,0.0
2688,0,0.0,0.0,0.0
2689,0,0.0,0.0,0.0
2690,basegame,0.33,0.0,0.33
2691,basegame,2.05,0.0,2.05
2692,0,0.0,0.0,0.0
2693,0,0.0,0.0,0.0
2694,0,0.0,0.0,0.0
2695,0,0.0,0.0,0.0
2696,0,0.0,0.0,0.0
2697,0,0.0,0.0,0.0
2698,0,0.0,0.0,0.0
2699,0,0.0,0.0,0.0
2700,0,0.0,0.0,0.0
2701,0,0.0,0.0,0.0
2702,0,0.0,0.0,0.0
2703,0,0.0,0.0,0.0
2704,0,0.0,0.0,0.0
2705,0,0.0,0.0,0.0
2706,0,0.0,0.0,0.0
2707,0,0.0,0.0,0.0
2708,basegame,0.47,0.0,0.47
2709,basegame,8.18,0.0,8.18
2710,0,0.0,0.0,0.0
2711,0,0.0,0.0,0.0
2712,0,0.0,0.0,0.0
2713,0,0.0,0.0,0.0
2714,basegame,20.09,0.0,20.09
2715,0,0.0,0.0,0.0
2716,0,0.0,0.0,0.0
2717,0,0.0,0.0,0.0
2718,0,0.0,0.0,0.0
2719,0,0.0,0.0,0.0
2720,0,0.0,0.0,0.0
2721,0,0.0,0.0,0.0
2722,basegame,0.28,0.0,0.28
2723,0,0.0,0.0,0.0
2724,0,0.0,0.0,0.0
2725,basegame,0.23,0.0,0.23
2726,basegame,1.21,0.0,1.21
2727,0,0.0,0.0,0.0
2728,0,0.0,0.0,0.0
2729,basegame,24.55,0.0,24.55
2730,0,0.0,0.0,0.0
2731,basegame,4.98,0.0,4.98
2732,0,0.0,0.0,0.0
2733,basegame,0.17,0.0,0.17
2734,0,0.0,0.0,0.0
2735,0,0.0,0.0,0.0
2736,0,0.0,0.0,0.0
2737,basegame,1.45,0.0,1.45
2738,0,0.0,0.0,0.0
2739,basegame,0.17,0.0,0.17
2740,0,0.0,0.0,0.0
2741,0,0.0,0.0,0.0
2742,0,0.0,0.0,0.0
2743,0,0.0,0.0,0.0
2744,basegame,0.93,0.0,0.93
2745,0,0.0,0.0,0.0
2746,basegame,0.17,0.0,0.17
2747,0,0.0,0.0,0.0
2748,0,0.0,0.0,0.0
2749,0,0.0,0.0,0.0
2750,basegame,0.42,0.0,0.42
2751,0,0.0,0.0,0.0
2752,0,0.0,0.0,0.0
2753,0,0.0,0.0,0.0
2754,basegame,4.65,0.0,4.65
2755,0,0.0,0.0,0.0
2756,freegame,0.0,22.5,22.5
2757,basegame,0.73,0.0,0.73
2758,0,0.0,0.0,0.0
2759,0,0.0,0.0,0.0
2760,basegame,1.63,0.0,1.63
2761,0,0.0,0.0,0.0
2762,0,0.0,0.0,0.0
2763,0,0.0,0.0,0.0
2764,0,0.0,0.0,0.0
2765,0,0.0,0.0,0.0
2766,basegame,1.49,0.0,1.49
2767,0,0.0,0.0,0.0
2768,0,0.0,0.0,0.0
2769,0,0.0,0.0,0.0
2770,0,0.0,0.0,0.0
2771,0,0.0,0.0,0.0
2772,basegame,2.42,0.0,2.42
2773,0,0.0,0.0,0.0
2774,0,0.0,0.0,0.0
2775,0,0.0,0.0,0.0
2776,0,0.0,0.0,0.0
2777,0,0.0,0.0,0.0
2778,0,0.0,0.0,0.0
2779,0,0.0,0.0,0.0
2780,basegame,0.42,0.0,0.42
2781,0,0.0,0.0,0.0
2782,0,0.0,0.0,0.0
2783,basegame,1.21,0.0,1.21
2784,0,0.0,0.0,0.0
2785,basegame,0.74,0.0,0.74
2786,basegame,11.77,0.0,11.77
2787,0,0.0,0.0,0.0
2788,0,0.0,0.0,0.0
2789,0,0.0,0.0,0.0
2790,0,0.0,0.0,0.0
2791,basegame,0.11,0.0,0.11
2792,0,0.0,0.0,0.0
2793,basegame,1.67,0.0,1.67
2794,0,0.0,0.0,0.0
2795,0,0.0,0.0,0.0
2796,basegame,0.09,0.0,0.09
2797,0,0.0,0.0,0.0
2798,0,0.0,0.0,0.0
2799,0,0.0,0.0,0.0
2800,basegame,5.95,0.0,5.95
2801,basegame,0.22,0.0,0.22
2802,0,0.0,0.0,0.0
2803,0,0.0,0.0,0.0
2804,basegame,0.19,0.0,0.19
2805,basegame,0.17,0.0,0.17
2806,0,0.0,0.0,0.0
2807,0,0.0,0.0,0.0
2808,0,0.0,0.0,0.0
2809,0,0.0,0.0,0.0
2810,freegame,0.0,40.15,40.15
2811,0,0.0,0.0,0.0
2812,basegame,0.26,0.0,0.26
2813,0,0.0,0.0,0.0
2814,0,0.0,0.0,0.0
2815,0,0.0,0.0,0.0
2816,0,0.0,0.0,0.0
2817,0,0.0,0.0,0.0
2818,0,0.0,0.0,0.0
2819,basegame,0.09,0.0,0.09
2820,0,0.0,0.0,0.0
2821,basegame,0.33,0.0,0.33
2822,0,0.0,0.0,0.0
2823,basegame,0.28,0.0,0.28
2824,0,0.0,0.0,0.0
2825,basegame,29.47,0.0,29.47
2826,0,0.0,0.0,0.0
2827,0,0.0,0.0,0.0
2828,0,0.0,0.0,0.0
2829,0,0.0,0.0,0.0
2830,0,0.0,0.0,0.0
2831,0,0.0,0.0,0.0
2832,freegame,0.74,0.0,0.74
2833,0,0.0,0.0,0.0
2834,0,0.0,0.0,0.0
2835,basegame,0.35,0.0,0.35
2836,basegame,17.86,0.0,17.86
2837,0,0.0,0.0,0.0
2838,0,0.0,0.0,0.0
2839,0,0.0,0.0,0.0
2840,0,0.0,0.0,0.0
2841,basegame,0.79,0.0,0.79
2842,0,0.0,0.0,0.0
2843,basegame,0.23,0.0,0.23
2844,0,0.0,0.0,0.0
2845,basegame,0.14,0.0,0.14
2846,basegame,1.12,0.0,1.12
2847,0,0.0,0.0,0.0
2848,0,0.0,0.0,0.0
2849,0,0.0,0.0,0.0
2850,basegame,0.28,0.0,0.28
2851,basegame,0.74,0.0,0.74
2852,0,0.0,0.0,0.0
2853,0,0.0,0.0,0.0
2854,0,0.0,0.0,0.0
2855,0,0.0,0.0,0.0
2856,0,0.0,0.0,0.0
2857,basegame,20.74,0.0,20.74
2858,0,0.0,0.0,0.0
2859,basegame,0.28,0.0,0.28
2860,0,0.0,0.0,0.0
2861,0,0.0,0.0,0.0
2862,0,0.0,0.0,0.0
2863,basegame,10.6,0.0,10.6
2864,basegame,0.11,0.0,0.11
2865,0,0.0,0.0,0.0
2866,basegame,2.53,0.0,2.53
2867,0,0.0,0.0,0.0
2868,basegame,4.22,0.0,4.22
2869,basegame,2.05,0.0,2.05
2870,basegame,0.09,0.0,0.09
2871,0,0.0,0.0,0.0
2872,basegame,2.23,0.0,2.23
2873,0,0.0,0.0,0.0
2874,0,0.0,0.0,0.0
2875,0,0.0,0.0,0.0
2876,basegame,4.46,0.0,4.46
2877,0,0.0,0.0,0.0
2878,basegame,0.33,0.0,0.33
2879,0,0.0,0.0,0.0
2880,0,0.0,0.0,0.0
2881,basegame,2.19,0.0,2.19
2882,basegame,2.19,0.0,2.19
2883,0,0.0,0.0,0.0
2884,0,0.0,0.0,0.0
2885,0,0.0,0.0,0.0
2886,0,0.0,0.0,0.0
2887,0,0.0,0.0,0.0
2888,basegame,0.17,0.0,0.17
2889,0,0.0,0.0,0.0
2890,0,0.0,0.0,0.0
2891,0,0.0,0.0,0.0
2892,0,0.0,0.0,0.0
2893,0,0.0,0.0,0.0
2894,0,0.0,0.0,0.0
2895,0,0.0,0.0,0.0
2896,0,0.0,0.0,0.0
2897,0,0.0,0.0,0.0
2898,basegame,0.09,0.0,0.09
2899,0,0.0,0.0,0.0
2900,basegame,0.17,0.0,0.17
2901,0,0.0,0.0,0.0
2902,0,0.0,0.0,0.0
2903,basegame,2.61,0.0,2.61
2904,basegame,0.09,0.0,0.09
2905,0,0.0,0.0,0.0
2906,0,0.0,0.0,0.0
2907,0,0.0,0.0,0.0
2908,0,0.0,0.0,0.0
2909,basegame,4.65,0.0,4.65
2910,0,0.0,0.0,0.0
2911,0,0.0,0.0,0.0
2912,0,0.0,0.0,0.0
2913,0,0.0,0.0,0.0
2914,basegame,0.28,0.0,0.28
2915,0,0.0,0.0,0.0
2916,basegame,0.09,0.0,0.09
2917,basegame,0.31,0.0,0.31
2918,0,0.0,0.0,0.0
2919,0,0.0,0.0,0.0
2920,0,0.0,0.0,0.0
2921,0,0.0,0.0,0.0
2922,0,0.0,0.0,0.0
2923,basegame,0.33,0.0,0.33
2924,basegame,5.95,0.0,5.95
2925,0,0.0,0.0,0.0
2926,0,0.0,0.0,0.0
2927,basegame,0.09,0.0,0.09
2928,0,0.0,0.0,0.0
2929,basegame,2.98,0.0,2.98
2930,basegame,3.91,0.0,3.91
2931,0,0.0,0.0,0.0
2932,0,0.0,0.0,0.0
2933,basegame,0.17,0.0,0.17
2934,0,0.0,0.0,0.0
2935,0,0.0,0.0,0.0
2936,0,0.0,0.0,0.0
2937,basegame,1.49,0.0,1.49
2938,0,0.0,0.0,0.0
2939,0,0.0,0.0,0.0
2940,0,0.0,0.0,0.0
2941,0,0.0,0.0,0.0
2942,basegame,1.49,0.0,1.49
2943,0,0.0,0.0,0.0
2944,basegame,1.91,0.0,1.91
2945,0,0.0,0.0,0.0
2946,0,0.0,0.0,0.0
2947,0,0.0,0.0,0.0
2948,0,0.0,0.0,0.0
2949,0,0.0,0.0,0.0
2950,0,0.0,0.0,0.0
2951,0,0.0,0.0,0.0
2952,0,0.0,0.0,0.0
2953,0,0.0,0.0,0.0
2954,0,0.0,0.0,0.0
2955,basegame,0.35,0.0,0.35
2956,0,0.0,0.0,0.0
2957,0,0.0,0.0,0.0
2958,0,0.0,0.0,0.0
2959,basegame,10.19,0.0,10.19
2960,0,0.0,0.0,0.0
2961,0,0.0,0.0,0.0
2962,basegame,0.93,0.0,0.93
2963,0,0.0,0.0,0.0
2964,0,0.0,0.0,0.0
2965,0,0.0,0.0,0.0
2966,basegame,1.4,0.0,1.4
2967,basegame,0.14,0.0,0.14
2968,0,0.0,0.0,0.0
2969,0,0.0,0.0,0.0
2970,0,0.0,0.0,0.0
2971,basegame,1.49,0.0,1.49
2972,0,0.0,0.0,0.0
2973,0,0.0,0.0,0.0
2974,basegame,1.52,0.0,1.52
2975,0,0.0,0.0,0.0
2976,0,0.0,0.0,0.0
2977,basegame,0.28,0.0,0.28
2978,0,0.0,0.0,0.0
2979,0,0.0,0.0,0.0
2980,freegame,0.0,42.41,42.41
2981,0,0.0,0.0,0.0
2982,0,0.0,0.0,0.0
2983,basegame,0.17,0.0,0.17
2984,basegame,0.14,0.0,0.14
2985,0,0.0,0.0,0.0
2986,0,0.0,0.0,0.0
2987,0,0.0,0.0,0.0
2988,0,0.0,0.0,0.0
2989,basegame,37.06,0.0,37.06
2990,0,0.0,0.0,0.0
2991,0,0.0,0.0,0.0
2992,basegame,3.07,0.0,3.07
2993,0,0.0,0.0,0.0
2994,0,0.0,0.0,0.0
2995,0,0.0,0.0,0.0
2996,basegame,0.56,0.0,0.56
2997,0,0.0,0.0,0.0
2998,0,0.0,0.0,0.0
2999,0,0.0,0.0,0.0
3000,0,0.0,0.0,0.0
3001,0,0.0,0.0,0.0
3002,0,0.0,0.0,0.0
3003,basegame,2.23,0.0,2.23
3004,0,0.0,0.0,0.0
3005,0,0.0,0.0,0.0
3006,0,0.0,0.0,0.0
3007,basegame,1.27,0.0,1.27
3008,freegame,0.09,18.48,18.57
3009,basegame,0.17,0.0,0.17
3010,0,0.0,0.0,0.0
3011,0,0.0,0.0,0.0
3012,basegame,2.05,0.0,2.05
3013,basegame,0.8,0.0,0.8
3014,0,0.0,0.0,0.0
3015,0,0.0,0.0,0.0
3016,0,0.0,0.0,0.0
3017,0,0.0,0.0,0.0
3018,basegame,0.62,0.0,0.62
3019,0,0.0,0.0,0.0
3020,0,0.0,0.0,0.0
3021,0,0.0,0.0,0.0
3022,0,0.0,0.0,0.0
3023,basegame,0.17,0.0,0.17
3024,0,0.0,0.0,0.0
3025,0,0.0,0.0,0.0
3026,0,0.0,0.0,0.0
3027,0,0.0,0.0,0.0
3028,basegame,5.33,0.0,5.33
3029,basegame,3.63,0.0,3.63
3030,0,0.0,0.0,0.0
3031,0,0.0,0.0,0.0
3032,basegame,7.63,0.0,7.63
3033,0,0.0,0.0,0.0
3034,basegame,0.41,0.0,0.41
3035,0,0.0,0.0,0.0
3036,0,0.0,0.0,0.0
3037,0,0.0,0.0,0.0
3038,0,0.0,0.0,0.0
3039,basegame,0.14,0.0,0.14
3040,basegame,0.47,0.0,0.47
3041,0,0.0,0.0,0.0
3042,0,0.0,0.0,0.0
3043,0,0.0,0.0,0.0
3044,0,0.0,0.0,0.0
3045,0,0.0,0.0,0.0
3046,0,0.0,0.0,0.0
3047,0,0.0,0.0,0.0
3048,0,0.0,0.0,0.0
3049,0,0.0,0.0,0.0
3050,0,0.0,0.0,0.0
3051,0,0.0,0.0,0.0
3052,basegame,0.28,0.0,0.28
3053,basegame,0.51,0.0,0.51
3054,basegame,0.84,0.0,0.84
3055,0,0.0,0.0,0.0
3056,basegame,1.86,0.0,1.86
3057,0,0.0,0.0,0.0
3058,basegame,0.09,0.0,0.09
3059,basegame,1.12,0.0,1.12
3060,0,0.0,0.0,0.0
3061,0,0.0,0.0,0.0
3062,0,0.0,0.0,0.0
3063,0,0.0,0.0,0.0
3064,0,0.0,0.0,0.0
3065,basegame,2.23,0.0,2.23
3066,0,0.0,0.0,0.0
3067,0,0.0,0.0,0.0
3068,0,0.0,0.0,0.0
3069,0,0.0,0.0,0.0
3070,0,0.0,0.0,0.0
3071,basegame,1.37,0.0,1.37
3072,freegame,0.0,0.02,0.02
3073,basegame,0.65,0.0,0.65
3074,0,0.0,0.0,0.0
3075,0,0.0,0.0,0.0
3076,basegame,2.12,0.0,2.12
3077,0,0.0,0.0,0.0
3078,0,0.0,0.0,0.0
3079,basegame,21.76,0.0,21.76
3080,0,0.0,0.0,0.0
3081,0,0.0,0.0,0.0
3082,0,0.0,0.0,0.0
3083,0,0.0,0.0,0.0
3084,0,0.0,0.0,0.0
3085,basegame,2.42,0.0,2.42
3086,0,0.0,0.0,0.0
3087,basegame,0.14,0.0,0.14
3088,0,0.0,0.0,0.0
3089,basegame,0.09,0.0,0.09
3090,0,0.0,0.0,0.0
3091,0,0.0,0.0,0.0
3092,0,0.0,0.0,0.0
3093,0,0.0,0.0,0.0
3094,basegame,0.52,0.0,0.52
3095,0,0.0,0.0,0.0
3096,0,0.0,0.0,0.0
3097,0,0.0,0.0,0.0
3098,0,0.0,0.0,0.0
3099,0,0.0,0.0,0.0
3100,0,0.0,0.0,0.0
3101,basegame,0.17,0.0,0.17
3102,0,0.0,0.0,0.0
3103,0,0.0,0.0,0.0
3104,basegame,0.37,0.0,0.37
3105,0,0.0,0.0,0.0
3106,0,0.0,0.0,0.0
3107,0,0.0,0.0,0.0
3108,basegame,0.09,0.0,0.09
3109,0,0.0,0.0,0.0
3110,0,0.0,0.0,0.0
3111,freegame,0.0,0.06,0.06
3112,basegame,0.84,0.0,0.84
3113,0,0.0,0.0,0.0
3114,basegame,0.17,0.0,0.17
3115,0,0.0,0.0,0.0
3116,0,0.0,0.0,0.0
3117,basegame,6.6,0.0,6.6
3118,0,0.0,0.0,0.0
3119,basegame,0.22,0.0,0.22
3120,0,0.0,0.0,0.0
3121,basegame,1.07,0.0,1.07
3122,0,0.0,0.0,0.0
3123,basegame,0.42,0.0,0.42
3124,basegame,2.23,0.0,2.23
3125,freegame,0.09,0.09,0.18
3126,0,0.0,0.0,0.0
3127,0,0.0,0.0,0.0
3128,basegame,4.81,0.0,4.81
3129,basegame,0.23,0.0,0.23
3130,0,0.0,0.0,0.0
3131,0,0.0,0.0,0.0
3132,basegame,0.93,0.0,0.93
3133,0,0.0,0.0,0.0
3134,0,0.0,0.0,0.0
3135,0,0.0,0.0,0.0
3136,0,0.0,0.0,0.0
3137,0,0.0,0.0,0.0
3138,0,0.0,0.0,0.0
3139,basegame,0.14,0.0,0.14
3140,basegame,0.6,0.0,0.6
3141,0,0.0,0.0,0.0
3142,0,0.0,0.0,0.0
3143,0,0.0,0.0,0.0
3144,0,0.0,0.0,0.0
3145,basegame,0.33,0.0,0.33
3146,0,0.0,0.0,0.0
3147,basegame,0.31,0.0,0.31
3148,0,0.0,0.0,0.0
3149,0,0.0,0.0,0.0
3150,0,0.0,0.0,0.0
3151,basegame,1.95,0.0,1.95
3152,basegame,0.14,0.0,0.14
3153,0,0.0,0.0,0.0
3154,0,0.0,0.0,0.0
3155,0,0.0,0.0,0.0
3156,freegame,0.0,1.79,1.79
3157,0,0.0,0.0,0.0
3158,0,0.0,0.0,0.0
3159,0,0.0,0.0,0.0
3160,0,0.0,0.0,0.0
3161,basegame,1.67,0.0,1.67
3162,0,0.0,0.0,0.0
3163,0,0.0,0.0,0.0
3164,0,0.0,0.0,0.0
3165,0,0.0,0.0,0.0
3166,basegame,0.56,0.0,0.56
3167,0,0.0,0.0,0.0
3168,basegame,0.14,0.0,0.14
3169,0,0.0,0.0,0.0
3170,0,0.0,0.0,0.0
3171,basegame,1.38,0.0,1.38
3172,basegame,0.11,0.0,0.11
3173,0,0.0,0.0,0.0
3174,basegame,0.35,0.0,0.35
3175,0,0.0,0.0,0.0
3176,0,0.0,0.0,0.0
3177,basegame,2.7,0.0,2.7
3178,0,0.0,0.0,0.0
3179,0,0.0,0.0,0.0
3180,0,0.0,0.0,0.0
3181,basegame,0.42,0.0,0.42
3182,0,0.0,0.0,0.0
3183,0,0.0,0.0,0.0
3184,0,0.0,0.0,0.0
3185,0,0.0,0.0,0.0
3186,0,0.0,0.0,0.0
3187,0,0.0,0.0,0.0
3188,freegame,0.0,0.19,0.19
3189,basegame,0.14,0.0,0.14
3190,0,0.0,0.0,0.0
3191,basegame,0.93,0.0,0.93
3192,basegame,0.37,0.0,0.37
3193,0,0.0,0.0,0.0
3194,0,0.0,0.0,0.0
3195,0,0.0,0.0,0.0
3196,0,0.0,0.0,0.0
3197,0,0.0,0.0,0.0
3198,basegame,0.17,0.0,0.17
3199,0,0.0,0.0,0.0
3200,basegame,1.11,0.0,1.11
3201,0,0.0,0.0,0.0
3202,basegame,0.22,0.0,0.22
3203,0,0.0,0.0,0.0
3204,0,0.0,0.0,0.0
3205,basegame,8.37,0.0,8.37
3206,0,0.0,0.0,0.0
3207,0,0.0,0.0,0.0
3208,0,0.0,0.0,0.0
3209,0,0.0,0.0,0.0
3210,0,0.0,0.0,0.0
3211,0,0.0,0.0,0.0
3212,0,0.0,0.0,0.0
3213,0,0.0,0.0,0.0
3214,basegame,5.07,0.0,5.07
3215,basegame,0.89,0.0,0.89
3216,0,0.0,0.0,0.0
3217,0,0.0,0.0,0.0
3218,0,0.0,0.0,0.0
3219,0,0.0,0.0,0.0
3220,0,0.0,0.0,0.0
3221,0,0.0,0.0,0.0
3222,0,0.0,0.0,0.0
3223,basegame,57.85,0.0,57.85
3224,0,0.0,0.0,0.0
3225,basegame,2.59,0.0,2.59
3226,0,0.0,0.0,0.0
